date,temperature,rainfall,humidity,soil_moisture,hotspot_density,elevation_risk,temperature_roll_7d,rainfall_roll_7d,humidity_roll_7d,soil_moisture_lag_1d,soil_moisture_lag_3d,hotspot_density_lag_1d,hotspot_density_lag_3d,elevation_risk_lag_1d,elevation_risk_lag_3d,hazard_label
2020-01-11,12.065778124709531,9.35543482268313,81.88192723715811,100.0,0.0,46.1931446897671,13.65928670014237,10.313412061849709,84.7134303634359,100.0,100.0,0.0,0.0,44.079186157006056,46.83253839785974,0
2020-01-12,12.101495518006477,3.312680370427996,74.77448109840716,98.35101199686734,0.14316666493350444,42.63729007083431,13.607559115653936,8.391078486419845,81.10978480606549,100.0,100.0,0.0,0.08225129502175291,46.1931446897671,49.972040492555344,0
2020-01-13,13.915700216846039,8.297651238945951,74.9322370818094,100.0,0.6256252982623429,44.6054987192954,13.812081614503425,8.031286523419357,79.36442599283573,98.35101199686734,100.0,0.14316666493350444,0.0,42.63729007083431,44.079186157006056,0
2020-01-14,8.576032326137419,7.703989570586077,80.54407490050782,100.0,0.6881670793385971,42.04530158229024,12.602748300272582,7.859551356490601,79.03345313157841,100.0,100.0,0.6256252982623429,0.0,44.6054987192954,46.1931446897671,0
2020-01-15,9.098826166859158,6.975616975968787,84.74992337333532,100.0,0.928738604647865,46.13638863460958,11.75409534099046,7.174155349563492,79.10582782350843,100.0,98.35101199686734,0.6881670793385971,0.14316666493350444,42.04530158229024,42.63729007083431,0
2020-01-16,12.06072377042996,16.39672826382149,95.59567296082844,100.0,0.0,44.2890166741716,11.765895775846914,8.217323465117046,80.43097386762248,100.0,100.0,0.928738604647865,0.6256252982623429,46.13638863460958,44.6054987192954,0
2020-01-17,10.993104280061072,0.21610608220195715,75.56150282254262,100.0,0.8143138489406206,40.89083595027616,11.258808629007092,7.465458189233628,81.14854563922698,100.0,100.0,0.0,0.6881670793385971,44.2890166741716,42.04530158229024,0
2020-01-18,14.372940135946342,5.512864757549345,73.76838993664111,95.84262357985915,0.09241988218019005,43.62996311412987,11.588403202040924,6.91651960850023,79.98946888201026,100.0,100.0,0.8143138489406206,0.928738604647865,40.89083595027616,46.13638863460958,0
2020-01-19,11.382783162071261,8.04112214046283,83.24346781106344,91.69570977651118,0.8002812536849798,48.586228655214995,11.485730008335894,7.592011289933777,81.19932412667546,95.84262357985915,100.0,0.09241988218019005,0.0,43.62996311412987,44.2890166741716,0
2020-01-20,10.190968051359027,8.268873541033168,80.89119881604339,99.3510912600681,0.0,45.820859774501805,10.95362541326632,7.5879001902319505,82.05060437442317,91.69570977651118,100.0,0.8002812536849798,0.8143138489406206,48.586228655214995,40.89083595027616,0
2020-01-21,17.458075176428782,12.218632469354596,87.8921313084355,100.0,0.0,46.5381853259115,12.222488677593658,8.23284917577031,83.10032671841283,99.3510912600681,95.84262357985915,0.0,0.09241988218019005,45.820859774501805,43.62996311412987,0
2020-01-22,13.3050590458333,12.604920510582168,94.21706410933285,100.0,0.0,45.25109055859953,12.823379088875678,9.037035395000794,84.4527753949839,100.0,91.69570977651118,0.0,0.8002812536849798,46.5381853259115,48.586228655214995,0
2020-01-23,14.117165059120195,4.030351377505449,77.16841915522603,100.0,0.3879887832030803,44.636882156809534,13.117156415831426,7.270410125527073,81.82031056561213,100.0,99.3510912600681,0.0,0.0,45.25109055859953,45.820859774501805,0
2020-01-24,10.468593676242353,11.323620250410784,93.91652681600522,100.0,0.2572380352658746,45.0311580276191,13.042226329571609,8.85719786384262,84.4424568503925,100.0,100.0,0.3879887832030803,0.0,44.636882156809534,46.5381853259115,0
2020-01-25,12.754877435055413,9.103103225031486,83.61325220394221,100.0,0.0,45.49086544844757,12.81107451515862,9.370089073482927,85.84886574572123,100.0,100.0,0.2572380352658746,0.0,45.0311580276191,45.25109055859953,0
2020-01-26,14.481736038447746,4.755759769099937,79.5762199978676,100.0,0.0,42.80669510879797,13.253782068926686,8.900751591859656,85.32497320097897,100.0,100.0,0.0,0.3879887832030803,45.49086544844757,44.636882156809534,0
2020-01-27,11.418739898929662,14.386080611191778,92.82121771070625,100.0,0.2076226171616969,46.52612403147711,13.429178047151066,9.774638316168026,87.02926161450225,100.0,100.0,0.0,0.2572380352658746,42.80669510879797,45.0311580276191,0
2020-01-28,15.330434926543816,2.4522990915715557,66.28946036319344,100.0,0.2645851834723663,47.24365498397496,13.125229440024642,8.379447833627594,83.94316576518193,100.0,100.0,0.2076226171616969,0.0,46.52612403147711,45.49086544844757,0
2020-01-29,12.987702813472072,10.843331020319278,87.1084412231943,100.0,0.0,44.606821206111334,13.079892835401608,8.127792192161467,82.92764821001929,100.0,100.0,0.2645851834723663,0.0,47.24365498397496,42.80669510879797,0
2020-01-30,13.861289368761646,11.106787853207859,80.5946668158499,100.0,0.0,43.95391914076683,13.043339165350387,9.138711688690382,83.41711216153699,100.0,100.0,0.0,0.2076226171616969,44.606821206111334,46.52612403147711,0
2020-01-31,13.190565970116873,4.357616795481706,87.6796171749736,100.0,0.32793408957312403,43.516182000710394,13.432192350189606,8.143568337986228,82.52612506996104,100.0,100.0,0.0,0.2645851834723663,43.95391914076683,47.24365498397496,0
2020-02-01,19.43289036294201,12.54351174993189,81.59851454066757,100.0,0.9281968491624429,48.51843320712486,14.386194197030546,8.635055270114858,82.23830540377897,100.0,100.0,0.32793408957312403,0.0,43.516182000710394,44.606821206111334,0
2020-02-02,14.878836070541427,5.90495096600348,80.17954686981707,100.0,0.0,44.09545832161289,14.44292277304393,8.799225441101077,82.32449495691459,100.0,100.0,0.9281968491624429,0.0,48.51843320712486,43.95391914076683,0
2020-02-03,12.381675161220555,7.989351875118044,82.01662158607265,100.0,0.0,46.30662862842908,14.580484953371199,7.885407050233402,80.78098122482409,100.0,100.0,0.0,0.32793408957312403,44.09545832161289,43.516182000710394,0
2020-02-04,17.198643640629,7.8032798139093895,71.77793768818135,100.0,0.14942923187528973,44.620852609034685,14.847371912526226,8.649832867710234,81.56504941410807,100.0,100.0,0.0,0.9281968491624429,46.30662862842908,48.51843320712486,0
2020-02-05,12.20942216698411,6.150168869466906,69.96510042029021,100.0,0.3176265324240355,44.51273988856414,14.736188963027946,7.979381131874183,79.1160007279789,100.0,100.0,0.14942923187528973,0.0,44.620852609034685,44.09545832161289,0
2020-02-06,15.90582592941577,9.854066682430405,85.80150905548365,100.0,0.0,43.470500599588554,15.028265614549964,7.80042096462026,79.85983533364087,100.0,100.0,0.3176265324240355,0.0,44.51273988856414,46.30662862842908,0
2020-02-07,10.609476809219235,9.706259293776181,93.81851212714419,100.0,1.0125455417459766,43.05940100781197,14.659538591564587,8.5645127500909,80.7368203268081,100.0,100.0,0.0,0.14942923187528973,43.470500599588554,44.620852609034685,0
2020-02-08,12.315984664904617,0.0,66.47319373202451,95.16996041468559,0.4508425610708395,46.4798415204931,13.642837777559246,6.77258250010063,78.57606021128767,100.0,100.0,1.0125455417459766,0.3176265324240355,43.05940100781197,44.51273988856414,0
2020-02-09,16.259175167065553,11.586823881773537,76.0894330912099,100.0,0.0,43.01415503993986,13.840029077062692,7.584278630924923,77.99175824291521,95.16996041468559,100.0,0.4508425610708395,0.0,46.4798415204931,43.470500599588554,0
2020-02-10,17.746496748245775,0.0,64.17698893929526,86.34171795109233,0.0,45.92503847918416,14.606432160923436,6.442942648765203,75.44323929337558,100.0,100.0,0.0,1.0125455417459766,43.01415503993986,43.05940100781197,0
2020-02-11,16.46475565061626,10.329257148302954,77.63649597576776,97.5885698168756,0.6597108939074362,45.18116784696299,14.501591019493047,6.803796553678569,76.28017619160221,86.34171795109233,95.16996041468559,0.0,0.4508425610708395,45.92503847918416,46.4798415204931,0
2020-02-12,15.88587501846157,10.617929449634676,79.96661576037229,100.0,0.5959656181075365,46.50527706895847,15.02679856970411,7.442048065131108,77.70896409732822,97.5885698168756,100.0,0.6597108939074362,0.0,45.18116784696299,43.01415503993986,0
2020-02-13,15.563512301475829,1.6574688993952753,73.08726200653867,92.90937435712668,0.0,43.78009217881889,14.97789662285555,6.271105524697518,75.89264309033608,100.0,86.34171795109233,0.5959656181075365,0.0,46.50527706895847,45.92503847918416,0
2020-02-14,12.763815556700134,4.286518934970427,75.96641072008134,82.09810224455462,0.17528772880627225,47.16028833304019,15.285659301067104,5.496856902010982,73.3423428893271,92.90937435712668,97.5885698168756,0.0,0.6597108939074362,43.78009217881889,45.18116784696299,0
2020-02-15,14.806889554393464,1.413641758748157,66.12741320019738,74.50842898028594,0.0,44.71761883581932,15.64150285670837,5.698805724689289,73.29294567049466,82.09810224455462,100.0,0.17528772880627225,0.5959656181075365,47.16028833304019,46.50527706895847,0
2020-02-16,15.603769865916528,4.881731188252754,77.7820848209519,73.6968394708655,0.26029944055448395,50.183389442619124,15.547873527972795,4.740935339900607,73.53475306045779,74.50842898028594,92.90937435712668,0.0,0.0,44.71761883581932,43.78009217881889,0
2020-02-17,19.549482139551944,4.4125317441144585,74.31357362990909,73.89860562379698,0.0,41.77164733007032,15.805442869587962,5.371297017631243,74.98283658768834,73.6968394708655,82.09810224455462,0.26029944055448395,0.17528772880627225,50.183389442619124,47.16028833304019,0
2020-02-18,17.91943030501381,8.664891944173181,76.9765062420256,75.76343809174888,0.0,49.85786947615381,16.013253534501896,5.133530559898419,74.88855234001089,73.89860562379698,74.50842898028594,0.0,0.0,41.77164733007032,44.71761883581932,0
2020-02-19,12.808844879173389,10.687422260294563,86.47364009169344,85.99964435534982,0.4054318663802617,44.747268003887726,15.573677800317872,5.143458104278402,75.81812724448535,75.76343809174888,73.6968394708655,0.0,0.26029944055448395,49.85786947615381,50.183389442619124,0
2020-02-20,18.185022312804858,10.927246156868092,84.44536080044313,93.47607949509104,0.46880742175479884,45.445604203437725,15.948179230507732,6.46771199820309,77.44071278647168,85.99964435534982,73.89860562379698,0.4054318663802617,0.0,44.747268003887726,41.77164733007032,0
2020-02-21,16.5727333176688,2.9925787513594737,73.36119712782116,86.51698200467669,0.0,43.7914211367817,16.492310339217543,6.282863400544383,77.06853941614881,93.47607949509104,75.76343809174888,0.46880742175479884,0.0,45.445604203437725,49.85786947615381,0
2020-02-22,16.00597255785359,4.299550210914399,73.84761770491639,81.03918223700865,0.0,41.862237413953224,16.663607911140417,6.695136036568131,78.17142577396581,86.51698200467669,85.99964435534982,0.0,0.4054318663802617,43.7914211367817,44.747268003887726,0
2020-02-23,19.392470478573006,0.0,71.64895420826808,74.20684793870309,0.5737832260723492,43.94320645595925,17.204850855805628,5.997745866817738,77.29526425786813,81.03918223700865,93.47607949509104,0.0,0.46880742175479884,41.862237413953224,45.445604203437725,0
2020-02-24,20.607895524794266,1.698796533721866,68.97528244582331,62.462219311711536,0.0,44.26862603025509,17.356052767983105,5.610069408190225,76.53265123157016,74.20684793870309,86.51698200467669,0.5737832260723492,0.0,43.94320645595925,43.7914211367817,0
2020-02-25,20.527779222297085,8.67239903818921,74.33298009695748,72.92007643569478,0.0277056279928831,45.36560342546148,17.728674041880712,5.611141850192515,76.15500463941757,62.462219311711536,81.03918223700865,0.0,0.0,44.26862603025509,41.862237413953224,0
2020-02-26,16.27273243393197,11.164613312532712,81.50538868315896,83.17265761322271,0.0,47.2422766900207,18.223515121131936,5.67931200051225,75.44525443819836,72.92007643569478,74.20684793870309,0.0277056279928831,0.5737832260723492,45.36560342546148,43.94320645595925,0
2020-02-27,17.77090700191237,9.764800967712214,77.64004409935505,90.20373530624082,0.0,45.38146145321423,18.164355791004443,5.513248402061412,74.47306633804293,83.17265761322271,62.462219311711536,0.0,0.0,47.2422766900207,44.26862603025509,0
2020-02-28,19.547171290122304,2.106857062669835,70.68315329804597,79.69726731899368,0.09605713353933423,45.41628352656528,18.58927550135494,5.386716732248606,74.09048864807504,90.20373530624082,72.92007643569478,0.0,0.0277056279928831,45.38146145321423,45.36560342546148,0
2020-02-29,21.334811491580645,4.256300480489499,66.2028637274602,78.8007776496021,0.04720347670208007,45.76873543303361,19.350538206173095,5.380538199330763,72.99838093700987,79.69726731899368,83.17265761322271,0.09605713353933423,0.0,45.41628352656528,47.2422766900207,0
2020-03-01,17.87675780346705,5.366485020573894,71.62382584207316,76.71328128047205,0.18009563905080306,41.490139613767504,19.134007824015097,6.147178916555604,72.9947911704106,78.8007776496021,90.20373530624082,0.04720347670208007,0.0,45.76873543303361,45.38146145321423,0
2020-03-02,18.791046476950996,0.8900850484402381,71.59240233167863,66.91756181566782,0.07911543482664302,41.67495099572781,18.87445796003749,6.031648704372515,73.3686654398185,76.71328128047205,79.69726731899368,0.18009563905080306,0.09605713353933423,41.490139613767504,45.41628352656528,0
2020-03-03,16.67155931415072,14.2511283559746,88.99760489297827,84.03087838291462,1.0678437047066862,42.0060220222714,18.323569401730868,6.828610035484713,75.46361183925004,66.91756181566782,78.8007776496021,0.07911543482664302,0.04720347670208007,41.67495099572781,45.76873543303361,0
2020-03-04,16.630731338913396,1.9948242685858553,75.68031446735401,75.56515834764558,0.5808391156616151,44.25345228400929,18.374712102442498,5.5186401720637335,74.63145837984932,84.03087838291462,76.71328128047205,1.0678437047066862,0.18009563905080306,42.0060220222714,41.490139613767504,0
2020-03-05,21.83800744538032,3.711466977877794,72.08709387727413,73.56175986086531,0.01940450022740088,41.25656976055192,18.95572645150935,4.653878173515959,73.83817977669491,75.56515834764558,66.91756181566782,0.5808391156616151,0.07911543482664302,44.25345228400929,41.67495099572781,0
2020-03-06,23.38427684007926,5.832390540082469,64.15780519270999,73.65123928511322,0.06511954192476944,43.620424910541786,19.503884387217482,5.186097241717763,72.90598719021834,73.56175986086531,84.03087838291462,0.01940450022740088,1.0678437047066862,41.25656976055192,42.0060220222714,0
2020-03-07,20.00211882557749,3.5498393540477116,68.81239867940606,69.55908218983139,0.8818096038753951,42.26350151003797,19.313499720645606,5.0851742236546515,73.27877789763917,73.65123928511322,75.56515834764558,0.06511954192476944,0.5808391156616151,43.620424910541786,44.25345228400929,0
2020-03-08,22.880871369806776,1.6544591576501588,69.12673684047252,60.71615025865738,0.43154389300262347,45.975430852397366,20.028373087265567,4.554884814665547,72.92205089741051,69.55908218983139,73.56175986086531,0.8818096038753951,0.01940450022740088,42.26350151003797,41.25656976055192,0
2020-03-09,21.46739554793101,2.836408454821647,60.96981591813261,62.45163227238789,0.0,45.8753112578165,20.410708668834136,4.832931015577176,71.40453855261823,60.71615025865738,73.65123928511322,0.43154389300262347,0.06511954192476944,45.975430852397366,43.620424910541786,0
2020-03-10,19.14308714737073,13.956853662637057,87.71936487785239,76.73319818169482,0.4744741114035483,44.39871192052807,20.763784073579853,4.790891773671812,71.22193283617166,62.45163227238789,69.55908218983139,0.0,0.8818096038753951,45.8753112578165,42.26350151003797,0
2020-03-11,21.853214218641675,1.5416196021032083,64.63367565974775,69.06145379244448,0.6214005410299714,41.20007816366611,21.509853056398182,4.7261482498885785,69.6438415779422,76.73319818169482,60.71615025865738,0.4744741114035483,0.43154389300262347,44.39871192052807,45.975430852397366,0
2020-03-12,24.98985547585655,1.8585255951697317,54.021960301457426,62.096649181101036,0.8088585378878923,44.52571218112765,21.96011706075193,4.46144233807314,67.06310820996839,69.06145379244448,62.45163227238789,0.6214005410299714,0.0,41.20007816366611,45.8753112578165,0
2020-03-13,21.25138020634965,9.159487183384735,77.33642313259205,75.32850573431496,0.0,45.657252230752206,21.655417541647697,4.936741858544893,68.94576791566583,62.096649181101036,76.73319818169482,0.8088585378878923,0.4744741114035483,44.52571218112765,44.39871192052807,0
2020-03-14,25.449819944967707,4.878945649561198,62.77122243773496,69.88248291253075,0.0,46.621453334478026,22.433660558703444,5.126614186475392,68.08274273828424,75.32850573431496,69.06145379244448,0.0,0.6214005410299714,45.657252230752206,41.20007816366611,0
2020-03-15,15.187139349366372,1.322935055369974,63.99643219297974,61.77568154604267,0.0,48.50680925462594,21.33455598435481,5.079253600435364,67.3498420743567,69.88248291253075,62.096649181101036,0.0,0.8088585378878923,46.621453334478026,44.52571218112765,0
2020-03-16,23.990516719543816,5.161520172230869,68.5955702618244,63.71897325448995,0.15406373216806685,47.236996360843364,21.695001866013786,5.41141241720811,68.43923555202696,61.77568154604267,75.32850573431496,0.0,0.0,48.50680925462594,45.657252230752206,0
2020-03-17,22.353544478524025,0.906567442569687,53.82275088477027,54.38605142073313,0.36643379122784964,45.32955305813586,22.153638627607116,3.5470858143413433,63.596862124443795,63.71897325448995,69.88248291253075,0.15406373216806685,0.0,47.236996360843364,46.621453334478026,0
2020-03-18,21.589423467785345,6.801822492170622,69.55974350110324,61.234007637853146,0.0,44.42951731938525,22.11595423462764,4.29854337006526,64.3005861017803,54.38605142073313,61.77568154604267,0.36643379122784964,0.0,45.32955305813586,48.50680925462594,0
2020-03-19,22.768147942915327,3.4547462126398596,79.72347222714077,63.511886559057864,0.0,43.51413180741744,21.79856744420746,4.526574886846706,67.97223066259221,61.234007637853146,63.71897325448995,0.0,0.15406373216806685,44.42951731938525,47.236996360843364,0
2020-03-20,17.772357195378838,13.59124777145595,89.42009786791556,77.73526414292806,0.0,47.711323791779854,21.301564156925917,5.1596835422854515,69.69846991049556,63.511886559057864,54.38605142073313,0.0,0.36643379122784964,43.51413180741744,45.32955305813586,0
2020-03-21,22.39530255022849,3.499035026759479,62.92518596911965,73.09005397402412,0.754724525201325,45.333181159398215,20.86520452910603,4.962553453313778,69.72046470069337,77.73526414292806,61.234007637853146,0.0,0.0,47.711323791779854,44.42951731938525,0
2020-03-22,24.04107558080799,0.0,67.78796923585558,60.24321802516689,0.0,46.261088417366906,22.13005256216912,4.773562731118067,70.26211284967565,73.09005397402412,63.511886559057864,0.754724525201325,0.0,45.333181159398215,43.51413180741744,0
2020-03-23,27.047389846494614,0.0,53.40187031891864,55.84558794804344,0.18738987609640204,43.81956052414129,22.56674872316209,4.036202706513657,68.09158428640339,60.24321802516689,77.73526414292806,0.0,0.0,46.261088417366906,47.711323791779854,0
2020-03-24,22.261827915523646,0.0,59.42206190190372,48.44116299503285,0.1191274166861737,42.518181868980385,22.553646357019176,3.9066930718608446,68.8914858602796,55.84558794804344,73.09005397402412,0.18738987609640204,0.754724525201325,43.81956052414129,45.333181159398215,0
2020-03-25,21.741545623397812,1.738165954413828,59.46975538325605,43.06032561490303,0.022903984265798354,44.199324563454546,22.575378093535246,3.1833135664670165,67.45005898630143,48.44116299503285,60.24321802516689,0.1191274166861737,0.0,42.518181868980385,46.261088417366906,0
2020-03-26,22.7140298061893,7.960045417561018,75.04924367472019,52.37947741500845,0.03439843916984485,44.39414346838875,22.567646931145813,3.8269277385986107,66.78231205024134,43.06032561490303,55.84558794804344,0.022903984265798354,0.18738987609640204,44.199324563454546,43.81956052414129,0
2020-03-27,26.462876172627347,9.81847264174409,80.4005561349999,62.57845390416169,0.0,45.38354486728828,23.809149642181318,3.287959862925488,65.49380608839625,52.37947741500845,48.44116299503285,0.03439843916984485,0.1191274166861737,44.39414346838875,42.518181868980385,0
2020-03-28,25.202441767470166,3.3084984043006216,59.80576302967552,60.99045888627391,0.0,43.52513222203205,24.210169530358694,3.2607403454313655,65.04817423990423,62.57845390416169,43.06032561490303,0.0,0.022903984265798354,45.38354486728828,44.199324563454546,0
2020-03-29,23.262540151109455,2.6224697336455316,55.02145729253529,54.75124042346302,0.4844753261260851,45.04993972676393,24.098950183258903,3.6353788788092984,63.2243868194299,60.99045888627391,52.37947741500845,0.0,0.03439843916984485,43.52513222203205,44.39414346838875,0
2020-03-30,26.07660830891337,0.0,64.5935467254664,45.70609433665234,0.632577750218318,47.355412708710034,23.960267106461583,3.6353788788092984,64.82319773465102,54.75124042346302,62.57845390416169,0.4844753261260851,0.0,45.04993972676393,45.38354486728828,0
2020-03-31,25.2426938733701,0.0,67.57484740674232,37.78985411152686,0.0,41.65407678092573,24.386105100439654,3.6353788788092984,65.98788137819938,45.70609433665234,60.99045888627391,0.632577750218318,0.0,47.355412708710034,43.52513222203205,0
2020-04-01,27.62817275020224,0.0,47.92205946776455,35.471235799781184,0.0,40.76619481608731,25.22705183284028,3.3870694567501802,64.33821053312917,37.78985411152686,54.75124042346302,0.0,0.4844753261260851,41.65407678092573,45.04993972676393,0
2020-04-02,23.65792660477957,0.0,63.37393042340857,26.695655730605473,0.0,47.491827697236914,25.361894232638893,2.2499201113843204,62.670308640084656,35.471235799781184,45.70609433665234,0.0,0.632577750218318,40.76619481608731,47.355412708710034,0
2020-04-03,24.800280640184624,0.0,61.29230224842874,24.035273167734854,0.926348547426441,42.072747083935425,25.124380585147073,0.8472811625637362,59.94055808486019,26.695655730605473,37.78985411152686,0.0,0.0,47.491827697236914,41.65407678092573,0
2020-04-04,24.845358738797444,0.0,56.18633648452327,21.156903627461894,0.0,44.23985606621509,25.073368723908114,0.37463853337793307,59.42349714983845,24.035273167734854,35.471235799781184,0.926348547426441,0.0,42.072747083935425,40.76619481608731,0
2020-04-05,22.372790214519064,0.0,55.129989495038586,20.078038820230034,0.0,46.216959362612975,24.946261590109486,0.0,59.43900175019606,21.156903627461894,26.695655730605473,0.0,0.0,44.23985606621509,47.491827697236914,0
2020-04-06,26.977521062030657,2.509934805543793,67.14163708592395,19.237768595853822,0.7079561810099125,44.881547662658456,25.074963411983386,0.3585621150776847,59.80301465883286,20.078038820230034,24.035273167734854,0.0,0.926348547426441,46.216959362612975,42.072747083935425,0
2020-04-07,27.09513471924196,16.371553891901463,83.7765757197446,52.30472999901303,0.0,44.85342424199285,25.339597818536507,2.697355528206465,62.11754727497604,19.237768595853822,21.156903627461894,0.7079561810099125,0.0,44.881547662658456,44.23985606621509,0
2020-04-08,26.66012890696533,0.20069345790700355,60.24506934842184,44.84616230960648,0.0,45.144793295636596,25.201305840931237,2.7260260221931802,63.87797725792708,52.30472999901303,20.078038820230034,0.0,0.0,44.85342424199285,46.216959362612975,0
2020-04-09,26.265238014533505,7.403058622026339,66.9835507572467,49.18616839953113,0.39724914537815526,50.03742819858893,25.57377889946751,3.7836058253398,64.39363730561824,44.84616230960648,19.237768595853822,0.0,0.7079561810099125,45.144793295636596,44.881547662658456,0
2020-04-10,23.517090875051693,0.0,57.17678127770886,45.875118284412665,0.8559034337647525,48.56124991183443,25.390466075877093,3.7836058253398,63.805705738372545,49.18616839953113,52.30472999901303,0.39724914537815526,0.0,50.03742819858893,44.85342424199285,0
2020-04-11,26.207107211205532,0.0,46.75944652466584,36.51788495786272,0.0,43.61254938226323,25.58500157193539,3.7836058253398,62.459007172678625,45.875118284412665,44.84616230960648,0.8559034337647525,0.0,48.56124991183443,45.144793295636596,0
2020-04-12,26.604467707106508,0.0,57.576285685390395,30.52438787437209,0.6960476220605915,47.10177648189374,26.189526928019315,3.7836058253398,62.8084780570146,36.51788495786272,49.18616839953113,0.0,0.39724914537815526,43.61254938226323,50.03742819858893,0
2020-04-13,25.657364982995936,2.965705854189787,71.11679869215904,32.16665176110326,0.0,46.011015515183594,26.000933202442923,3.84871597514637,63.37635828647675,30.52438787437209,45.875118284412665,0.6960476220605915,0.8559034337647525,47.10177648189374,48.56124991183443,0
2020-04-14,27.460858912906378,6.260006698533766,62.97005081723227,40.3295565086906,0.0,44.9609703944966,26.053179515823555,2.404209233236699,60.403997586117846,32.16665176110326,36.51788495786272,0.0,0.0,46.011015515183594,43.61254938226323,0
2020-04-15,29.07436668343059,0.0,49.12843318192183,33.455993567001485,0.12477821515377853,43.18426238304518,26.398070626747163,2.375538739249984,58.81590670518928,40.3295565086906,30.52438787437209,0.0,0.6960476220605915,44.9609703944966,47.10177648189374,0
2020-04-16,32.978962643435594,0.14435153110119114,56.01168001418832,27.752490094175133,0.0,45.90273606289093,27.357174145161746,1.338580583403535,57.248496599038084,33.455993567001485,32.16665176110326,0.12477821515377853,0.0,43.18426238304518,46.011015515183594,0
2020-04-17,28.898233726646907,0.0,59.98181301091415,23.514581215273633,0.2360057157314406,44.387909069871164,28.125908838246776,1.338580583403535,57.649215418067406,27.752490094175133,40.3295565086906,0.0,0.0,45.90273606289093,44.9609703944966,0
2020-04-18,29.30293067268238,0.0,53.62812565844822,21.542414161671566,1.5748240055672709,44.24087985014168,28.568169332743473,1.338580583403535,58.63045529432203,23.514581215273633,33.455993567001485,0.2360057157314406,0.12477821515377853,44.387909069871164,43.18426238304518,0
2020-04-19,28.669121150892956,8.33552798647441,67.82417273549905,34.424978130238735,0.5528004076268468,43.465857297362255,28.863119824712964,2.529370295757022,60.094439158623274,21.542414161671566,27.752490094175133,1.5748240055672709,0.0,44.24087985014168,45.90273606289093,0
2020-04-20,24.253346756881758,0.0,61.916838180588385,30.58863883559103,0.0,46.999647042124856,28.662545792410935,2.105698030872767,58.78015908554174,34.424978130238735,23.514581215273633,0.5528004076268468,0.2360057157314406,43.465857297362255,44.387909069871164,0
2020-04-21,29.177828777493417,0.0,55.87998963485863,25.208642325879644,0.5261009538372167,43.46452396274124,28.907827201637655,1.2114113596536573,57.76729320234551,30.58863883559103,21.542414161671566,0.0,1.5748240055672709,46.999647042124856,44.24087985014168,0
